;fecha;hr_00;hr_06;hr_12;hr_18
1170;2003-03-16;79,64;84,63;83,43;82,62
1171;2003-03-17;57,71;72,44;74,12;62,93
1172;2003-03-18;66,78;74,04;72,86;70,49
1173;2003-03-19;69,65;84,17;84,30;74,93
1174;2003-03-20;66,81;72,32;66,22;59,12
1175;2003-03-21;63,88;76,81;74,97;69,75
1176;2003-03-22;62,30;73,52;73,19;67,25
1177;2003-03-23;64,21;71,03;71,35;66,99
1178;2003-03-24;63,58;70,16;70,31;65,67
1179;2003-03-25;76,42;89,17;85,85;83,54
1180;2003-03-26;71,85;77,12;77,01;74,40
1181;2003-03-27;70,39;78,49;77,50;73,28
1182;2003-03-28;84,60;91,75;89,42;82,04
1183;2003-03-29;93,01;84,87;85,33;86,47
1184;2003-03-30;78,49;77,96;80,39;80,07
1185;2003-03-31;80,35;85,84;82,61;79,73
1186;2003-04-01;81,66;82,42;84,37;83,64
1187;2003-04-02;77,22;83,55;83,51;80,26
1188;2003-04-03;86,15;91,03;92,91;92,00
1189;2003-04-04;89,74;86,36;90,15;90,15
1190;2003-04-05;86,96;89,26;89,35;89,19
1191;2003-04-06;81,10;84,83;84,38;82,53
1192;2003-04-07;78,58;86,86;89,94;82,32
1193;2003-04-08;81,34;86,21;85,27;82,59
1194;2003-04-09;72,48;77,15;70,35;69,08
1195;2003-04-10;56,34;68,14;64,13;59,64
1196;2003-04-11;68,11;66,69;68,50;69,25
1197;2003-04-12;82,12;82,05;82,55;82,51
1198;2003-04-13;69,10;74,94;76,33;71,92
1199;2003-04-14;65,60;71,02;72,35;68,45
1200;2003-04-15;74,27;80,72;81,76;77,37
1201;2003-04-16;73,47;82,01;81,75;75,89
1202;2003-04-17;80,50;86,12;86,04;82,06
1203;2003-04-18;91,55;86,42;87,37;86,37
1204;2003-04-19;84,11;77,81;82,42;83,93
1205;2003-04-20;69,59;75,72;74,93;70,84
1206;2003-04-21;74,22;78,81;77,73;77,70
1207;2003-04-22;82,80;87,20;90,20;86,62
1208;2003-04-23;81,39;80,05;88,72;83,23
1209;2003-04-24;94,45;91,40;90,04;91,84
1210;2003-04-25;85,65;89,47;86,90;86,84
1211;2003-04-26;91,43;84,38;84,50;88,37
1212;2003-04-27;85,11;84,89;87,36;82,70
1213;2003-04-28;85,48;85,40;90,16;88,57
1214;2003-04-29;81,85;84,23;83,77;82,96
1215;2003-04-30;82,94;89,46;89,10;89,03
1216;2003-05-01;87,09;87,16;87,53;85,73
1217;2003-05-02;73,80;79,07;78,66;74,90
1218;2003-05-03;78,05;82,71;82,19;79,65
1219;2003-05-04;84,25;88,18;86,27;85,81
1220;2003-05-05;81,71;81,90;82,26;81,28
1221;2003-05-06;81,46;83,14;83,72;82,04
1222;2003-05-07;78,47;78,02;80,07;78,87
1223;2003-05-08;;76,68;79,76;78,35
1224;2003-05-09;70,93;;;
1225;2003-05-10;85,39;84,62;84,01;84,87
1226;2003-05-11;89,01;89,37;91,43;89,66
1227;2003-05-12;90,87;92,89;92,41;91,51
1228;2003-05-13;90,14;88,46;92,07;89,66
1229;2003-05-14;97,31;97,22;97,38;97,46
1230;2003-05-15;92,01;89,88;91,76;88,96
1231;2003-05-16;87,37;83,58;82,26;82,19
1232;2003-05-17;82,80;85,07;80,37;81,76
1233;2003-05-18;83,35;83,96;82,93;83,19
1234;2003-05-19;90,74;92,49;93,35;92,48
1235;2003-05-20;96,53;95,22;95,66;96,38
1236;2003-05-21;95,46;94,44;94,59;94,95
1237;2003-05-22;89,03;89,90;92,34;91,52
1238;2003-05-23;70,82;71,75;70,57;69,88
1239;2003-05-24;67,60;66,92;68,32;67,23
1240;2003-05-25;71,42;72,10;73,29;72,82
1241;2003-05-26;66,95;71,07;71,10;71,03
1242;2003-05-27;62,14;68,85;66,91;64,54
1243;2003-05-28;71,84;76,58;79,43;74,15
1244;2003-05-29;87,03;91,77;90,22;88,46
1245;2003-05-30;86,88;88,59;90,28;88,64
1246;2003-05-31;82,56;87,10;83,54;82,36
1247;2003-06-01;90,75;92,24;92,74;92,43
1248;2003-06-02;65,69;75,84;67,63;66,59
1249;2003-06-03;63,91;68,34;67,65;64,86
1250;2003-06-04;61,47;65,31;64,23;62,70
1251;2003-06-05;78,67;76,02;77,98;79,22
1252;2003-06-06;72,51;77,17;78,00;73,95
1253;2003-06-07;48,34;47,84;47,10;46,20
1254;2003-06-08;56,23;57,57;55,11;51,87
1255;2003-06-09;58,50;59,32;57,93;59,18
1256;2003-06-10;86,70;87,73;87,87;87,31
1257;2003-06-11;83,00;79,73;80,23;82,46
1258;2003-06-12;82,59;79,83;82,89;82,66
1259;2003-06-13;81,08;86,71;82,43;83,90
1260;2003-06-14;92,30;88,53;90,67;92,19
1261;2003-06-15;66,88;70,31;72,30;71,42
1262;2003-06-16;53,14;60,03;58,59;56,42
1263;2003-06-17;64,56;65,72;66,61;64,05
1264;2003-06-18;83,01;77,66;78,10;82,95
1265;2003-06-19;89,62;90,15;91,77;90,59
1266;2003-06-20;86,56;87,40;87,31;86,84
1267;2003-06-21;77,41;85,02;79,11;76,96
1268;2003-06-22;91,03;89,53;88,86;89,37
1269;2003-06-23;71,82;88,92;78,40;70,79
1270;2003-06-24;49,19;53,13;52,52;51,85
1271;2003-06-25;73,41;73,36;71,27;73,74
1272;2003-06-26;92,79;91,56;91,74;93,15
1273;2003-06-27;95,71;92,50;95,05;95,05
1274;2003-06-28;86,16;88,38;86,09;87,18
1275;2003-06-29;90,18;86,56;86,62;90,63
1276;2003-06-30;95,92;94,75;95,03;94,35
1277;2003-07-01;86,03;86,60;87,10;86,50
1278;2003-07-02;74,05;77,14;78,59;74,35
1279;2003-07-03;;86,97;86,41;80,41
1280;2003-07-04;93,42;;;
1281;2003-07-05;77,75;79,21;76,67;74,52
1282;2003-07-06;82,17;80,50;82,68;82,69
1283;2003-07-07;81,18;81,97;83,71;81,96
1284;2003-07-08;84,03;87,31;87,25;84,05
1285;2003-07-09;58,34;56,24;58,06;58,48
1286;2003-07-10;57,24;58,38;60,44;57,35
1287;2003-07-11;70,10;70,49;70,51;72,03
1288;2003-07-12;70,74;74,97;72,84;71,67
1289;2003-07-13;71,92;72,86;73,04;72,63
1290;2003-07-14;86,30;82,36;85,02;85,78
1291;2003-07-15;70,37;70,40;72,24;71,11
1292;2003-07-16;64,43;67,23;65,76;65,67
1293;2003-07-17;57,35;63,23;61,32;57,99
1294;2003-07-18;69,48;70,01;68,96;69,22
1295;2003-07-19;73,98;83,24;82,70;81,87
1296;2003-07-20;67,98;67,39;68,10;67,15
1297;2003-07-21;52,05;49,29;49,78;51,86
1298;2003-07-22;60,90;64,42;63,65;59,72
1299;2003-07-23;67,97;71,27;72,66;68,81
1300;2003-07-24;57,34;65,25;64,59;58,05
1301;2003-07-25;60,32;71,61;69,28;62,76
1302;2003-07-26;75,24;71,06;73,99;72,05
1303;2003-07-27;96,73;96,71;97,56;97,19
1304;2003-07-28;95,58;95,24;94,42;95,70
1305;2003-07-29;80,28;79,46;79,60;79,56
1306;2003-07-30;76,14;78,96;79,65;76,61
1307;2003-07-31;77,67;79,31;78,22;78,10
1308;2003-08-01;91,10;85,61;88,39;89,98
1309;2003-08-02;70,44;69,09;70,36;73,19
1310;2003-08-03;91,11;88,62;89,91;90,05
1311;2003-08-04;97,17;95,19;96,68;96,95
1312;2003-08-05;88,84;81,81;84,69;85,39
1313;2003-08-06;87,40;86,89;86,35;86,77
1314;2003-08-07;66,79;72,44;69,89;72,78
1315;2003-08-08;66,07;71,94;69,80;64,81
1316;2003-08-09;73,40;75,33;76,12;74,41
1317;2003-08-10;73,97;76,35;75,64;74,58
1318;2003-08-11;77,32;77,62;77,97;77,22
1319;2003-08-12;84,47;83,61;83,97;83,75
1320;2003-08-13;84,71;86,50;85,99;84,94
1321;2003-08-14;84,05;82,00;86,61;86,58
1322;2003-08-15;72,99;82,23;82,70;78,16
1323;2003-08-16;66,19;75,98;72,84;70,19
1324;2003-08-17;68,32;71,00;71,29;70,38
1325;2003-08-18;62,37;65,37;64,68;64,48
1326;2003-08-19;61,67;68,97;69,31;66,60
1327;2003-08-20;72,60;85,93;83,36;79,30
1328;2003-08-21;67,41;68,82;72,22;68,05
1329;2003-08-22;55,01;57,84;57,39;56,79
1330;2003-08-23;54,43;68,28;59,54;59,12
1331;2003-08-24;51,16;58,60;61,06;55,09
1332;2003-08-25;64,48;67,78;68,86;66,00
1333;2003-08-26;65,15;81,18;78,50;69,52
1334;2003-08-27;69,05;76,59;69,79;68,48
1335;2003-08-28;70,76;73,59;71,49;72,82
1336;2003-08-29;70,44;79,33;78,70;73,99
1337;2003-08-30;77,65;76,80;78,83;78,36
1338;2003-08-31;77,55;78,90;80,69;77,69
1339;2003-09-01;76,84;81,61;81,29;78,58
1340;2003-09-02;73,46;78,76;77,27;75,04
1341;2003-09-03;71,72;76,31;76,84;73,78
1342;2003-09-04;81,71;75,96;78,36;78,87
1343;2003-09-05;76,48;82,63;81,39;78,02
1344;2003-09-06;65,12;79,41;79,72;67,45
1345;2003-09-07;70,30;68,96;70,59;69,82
1346;2003-09-08;48,49;58,18;60,17;58,00
1347;2003-09-09;47,06;61,05;57,59;50,38
1348;2003-09-10;48,15;59,88;58,65;55,93
1349;2003-09-11;48,89;54,05;53,36;50,47
1350;2003-09-12;55,58;61,17;61,45;58,38
1351;2003-09-13;62,50;57,63;63,09;64,05
1352;2003-09-14;66,10;71,00;67,11;66,24
1353;2003-09-15;70,96;75,25;74,47;72,54
1354;2003-09-16;70,19;74,40;72,17;71,51
1355;2003-09-17;68,53;71,00;71,18;69,27
1356;2003-09-18;75,03;74,10;76,22;75,42
1357;2003-09-19;73,53;78,62;85,31;80,93
1358;2003-09-20;43,89;60,05;54,53;50,32
1359;2003-09-21;67,42;72,12;71,65;67,59
1360;2003-09-22;79,93;84,78;84,10;81,16
1361;2003-09-23;73,75;75,84;77,32;76,50
1362;2003-09-24;64,46;73,24;72,12;67,88
1363;2003-09-25;61,31;64,87;65,78;61,04
1364;2003-09-26;63,92;69,18;70,28;66,34
1365;2003-09-27;75,32;74,92;77,83;75,90
1366;2003-09-28;64,73;65,68;66,57;66,88
1367;2003-09-29;51,42;57,14;56,71;53,67
1368;2003-09-30;63,11;64,77;65,92;65,36
1369;2003-10-01;68,40;75,31;74,32;69,69
1370;2003-10-02;50,29;59,31;57,49;55,10
1371;2003-10-03;71,81;71,07;75,88;70,49
1372;2003-10-04;83,12;89,05;84,75;83,68
1373;2003-10-05;81,65;85,60;90,68;82,88
1374;2003-10-06;79,10;76,21;79,95;79,07
1375;2003-10-07;77,00;83,09;82,35;75,88
1376;2003-10-08;82,89;88,94;93,70;84,91
1377;2003-10-09;51,82;57,79;58,01;55,36
1378;2003-10-10;64,67;66,41;66,53;66,60
1379;2003-10-11;65,12;70,92;71,62;67,11
1380;2003-10-12;60,85;66,32;64,90;61,72
1381;2003-10-13;66,28;68,44;69,22;67,91
1382;2003-10-14;65,08;65,00;65,89;66,37
1383;2003-10-15;59,21;63,99;63,05;60,93
1384;2003-10-16;56,76;69,52;68,40;58,90
1385;2003-10-17;64,80;73,13;76,03;70,38
1386;2003-10-18;71,86;72,81;75,38;70,66
1387;2003-10-19;54,08;58,77;58,12;58,45
1388;2003-10-20;63,26;73,09;73,62;72,63
1389;2003-10-21;57,06;64,64;62,59;60,81
1390;2003-10-22;54,38;53,47;58,89;58,50
1391;2003-10-23;44,71;55,66;54,55;49,38
1392;2003-10-24;54,91;55,93;57,64;58,37
1393;2003-10-25;76,18;82,10;80,39;72,99
1394;2003-10-26;64,25;68,49;74,60;73,73
1395;2003-10-27;49,05;60,55;59,72;54,96
1396;2003-10-28;49,34;55,33;55,91;52,30
1397;2003-10-29;50,70;58,29;56,74;53,75
1398;2003-10-30;55,60;68,42;67,39;58,42
1399;2003-10-31;68,38;66,91;67,53;68,04
1400;2003-11-01;48,91;57,32;56,08;51,72
1401;2003-11-02;49,76;58,04;56,72;52,76
1402;2003-11-03;54,60;59,38;60,17;56,61
1403;2003-11-04;55,94;64,03;62,89;60,53
1404;2003-11-05;58,24;63,11;65,53;64,02
1405;2003-11-06;54,45;62,05;62,45;57,93
1406;2003-11-07;47,90;56,65;55,47;50,95
1407;2003-11-08;72,87;72,71;81,75;74,11
1408;2003-11-09;84,70;89,04;87,07;86,25
1409;2003-11-10;63,46;80,00;79,15;65,19
1410;2003-11-11;73,36;82,21;79,26;80,62
1411;2003-11-12;85,96;85,59;84,10;90,87
1412;2003-11-13;75,17;84,28;74,14;74,82
1413;2003-11-14;62,20;69,14;68,08;64,80
1414;2003-11-15;61,26;70,81;69,85;65,67
1415;2003-11-16;64,56;82,36;76,01;79,15
1416;2003-11-17;87,45;90,55;88,72;88,47
1417;2003-11-18;77,24;69,67;77,33;76,36
1418;2003-11-19;58,34;66,85;66,96;65,97
1419;2003-11-20;52,36;53,08;55,08;54,63
1420;2003-11-21;47,86;55,00;54,83;50,07
1421;2003-11-22;55,09;64,55;64,29;58,83
1422;2003-11-23;54,89;74,65;76,61;65,10
1423;2003-11-24;61,21;63,82;63,41;63,08
1424;2003-11-25;63,62;69,08;70,89;66,48
1425;2003-11-26;53,91;61,90;67,65;58,26
1426;2003-11-27;49,92;73,10;65,94;52,30
1427;2003-11-28;50,64;67,60;67,55;56,71
1428;2003-11-29;52,20;60,53;63,90;59,31
1429;2003-11-30;70,45;70,81;69,07;76,68
1430;2003-12-01;49,14;66,90;62,31;52,45
1431;2003-12-02;63,96;63,01;66,72;65,89
1432;2003-12-03;52,19;63,16;61,94;54,35
1433;2003-12-04;85,39;90,25;95,45;84,90
1434;2003-12-05;61,95;71,21;68,54;62,87
1435;2003-12-06;52,07;57,05;56,81;54,06
1436;2003-12-07;68,92;82,46;82,85;70,19
1437;2003-12-08;70,02;80,82;71,65;70,67
1438;2003-12-09;55,25;64,05;62,00;60,95
1439;2003-12-10;48,52;59,14;57,23;52,30
1440;2003-12-11;54,52;71,47;59,89;54,53
1441;2003-12-12;36,43;54,06;51,13;43,69
1442;2003-12-13;42,09;51,98;50,56;42,54
1443;2003-12-14;64,78;71,52;71,76;66,73
1444;2003-12-15;61,54;66,26;74,40;63,31
1445;2003-12-16;46,73;55,44;54,00;48,01
1446;2003-12-17;37,64;50,69;48,82;41,89
1447;2003-12-18;42,97;51,08;51,81;47,09
1448;2003-12-19;48,30;60,91;60,69;55,96
1449;2003-12-20;56,64;76,10;73,35;63,63
1450;2003-12-21;69,23;77,05;76,54;73,91
1451;2003-12-22;43,06;43,28;41,08;45,82
1452;2003-12-23;43,37;61,69;61,92;58,62
1453;2003-12-24;45,09;56,11;55,74;51,25
1454;2003-12-25;56,93;60,37;61,70;58,00
1455;2003-12-26;75,77;76,06;73,22;79,14
1456;2003-12-27;96,50;95,44;95,59;91,72
1457;2003-12-28;67,95;74,25;75,67;72,69
1458;2003-12-29;52,75;64,76;67,88;58,04
1459;2003-12-30;59,23;70,52;66,92;66,00
1460;2003-12-31;58,67;60,67;59,56;60,38
1461;2004-01-01;54,65;68,16;68,22;59,67
1462;2004-01-02;52,99;60,74;61,11;57,22
1463;2004-01-03;49,39;56,02;58,88;53,31
1464;2004-01-04;54,26;62,07;63,31;58,32
1465;2004-01-05;51,71;61,06;61,43;55,78
1466;2004-01-06;46,66;54,42;56,39;50,44
1467;2004-01-07;46,90;55,53;52,70;49,96
1468;2004-01-08;55,07;54,24;60,77;58,67
1469;2004-01-09;55,82;62,97;64,28;60,23
1470;2004-01-10;69,80;82,18;86,69;75,40
1471;2004-01-11;67,83;76,05;73,67;69,30
1472;2004-01-12;48,35;58,57;62,03;53,74
1473;2004-01-13;49,33;56,04;57,23;53,55
1474;2004-01-14;48,37;66,04;67,72;54,12
1475;2004-01-15;57,64;60,85;61,28;59,99
1476;2004-01-16;65,34;69,92;69,90;66,22
1477;2004-01-17;61,24;67,43;68,57;64,19
1478;2004-01-18;62,47;67,88;68,04;65,92
1479;2004-01-19;69,92;75,95;80,00;77,21
1480;2004-01-20;68,95;71,66;75,66;76,45
1481;2004-01-21;56,97;68,55;71,49;59,45
1482;2004-01-22;62,83;68,63;69,69;67,11
1483;2004-01-23;57,68;64,63;69,55;65,27
1484;2004-01-24;54,17;74,54;74,76;67,87
1485;2004-01-25;51,27;55,69;61,02;51,56
1486;2004-01-26;45,39;51,73;53,96;48,61
1487;2004-01-27;44,61;53,20;51,50;48,67
1488;2004-01-28;47,21;57,39;55,09;50,80
1489;2004-01-29;56,44;71,17;69,71;62,36
1490;2004-01-30;49,52;57,90;59,46;52,09
1491;2004-01-31;89,59;92,61;94,60;93,41
1492;2004-02-01;88,07;87,34;86,32;88,76
1493;2004-02-02;83,01;82,90;82,79;82,43
1494;2004-02-03;84,53;85,40;89,37;83,07
1495;2004-02-04;70,82;75,81;75,85;74,30
1496;2004-02-05;72,63;74,90;76,32;77,55
1497;2004-02-06;68,06;76,65;77,35;72,44
1498;2004-02-07;64,40;72,85;69,69;67,98
1499;2004-02-08;66,24;70,70;70,04;68,66
1500;2004-02-09;62,48;67,13;69,11;65,92
1501;2004-02-10;61,53;70,42;69,79;65,48
1502;2004-02-11;55,84;63,36;62,23;59,61
1503;2004-02-12;64,84;74,29;72,94;70,05
1504;2004-02-13;87,98;87,77;85,04;87,29
1505;2004-02-14;78,56;79,11;77,24;80,88
1506;2004-02-15;59,75;67,75;70,74;69,70
1507;2004-02-16;61,70;67,77;67,72;65,87
1508;2004-02-17;52,46;65,59;51,92;54,89
1509;2004-02-18;72,41;81,28;80,12;78,98
1510;2004-02-19;57,69;75,65;75,53;61,78
1511;2004-02-20;65,28;76,16;75,45;71,61
1512;2004-02-21;70,35;79,14;80,46;76,24
1513;2004-02-22;69,20;79,30;79,18;74,72
1514;2004-02-23;70,08;80,25;79,59;75,70
1515;2004-02-24;73,45;80,50;80,99;76,99
1516;2004-02-25;62,90;73,13;72,20;67,95
1517;2004-02-26;65,16;69,90;72,57;69,63
1518;2004-02-27;53,96;70,60;73,56;58,88
1519;2004-02-28;;70,42;71,03;68,94
1520;2004-02-29;70,75;;72,56;71,49
1521;2004-03-01;64,23;60,91;65,94;63,74
1522;2004-03-02;74,64;74,19;75,73;77,93
1523;2004-03-03;59,15;66,08;69,31;65,87
1524;2004-03-04;49,73;65,88;67,03;53,57
1525;2004-03-05;53,65;60,60;62,22;58,17
1526;2004-03-06;67,96;66,10;71,55;67,30
1527;2004-03-07;89,54;89,66;86,60;88,77
1528;2004-03-08;72,75;78,53;77,55;75,13
1529;2004-03-09;63,55;75,44;78,06;67,61
1530;2004-03-10;57,92;66,25;69,50;63,19
1531;2004-03-11;68,48;77,57;75,95;70,41
1532;2004-03-12;73,97;78,86;86,88;77,90
1533;2004-03-13;72,11;88,47;83,50;79,46
1534;2004-03-14;76,57;88,37;84,71;81,15
1535;2004-03-15;72,19;80,20;81,60;76,10
1536;2004-03-16;70,72;75,60;76,16;73,55
1537;2004-03-17;75,39;79,89;80,10;76,72
1538;2004-03-18;77,85;94,89;95,93;88,13
1539;2004-03-19;78,10;85,75;86,40;86,67
1540;2004-03-20;66,74;79,04;80,72;72,71
1541;2004-03-21;60,00;68,82;70,39;61,90
1542;2004-03-22;59,87;68,50;68,34;63,26
1543;2004-03-23;56,28;63,48;65,39;61,53
1544;2004-03-24;58,17;67,80;66,70;62,61
1545;2004-03-25;56,81;66,75;66,18;61,95
1546;2004-03-26;48,01;57,10;56,19;53,22
1547;2004-03-27;47,20;55,86;54,84;50,77
1548;2004-03-28;51,43;62,68;60,20;54,52
1549;2004-03-29;58,62;65,69;68,05;63,24
1550;2004-03-30;61,92;66,34;70,08;63,69
1551;2004-03-31;71,62;76,67;77,49;75,78
1552;2004-04-01;85,27;85,54;84,19;80,52
1553;2004-04-02;75,53;82,52;82,92;76,69
1554;2004-04-03;72,10;87,64;88,19;82,85
1555;2004-04-04;62,18;84,22;73,89;66,65
1556;2004-04-05;56,42;64,51;62,84;58,53
1557;2004-04-06;74,87;83,10;85,20;85,42
1558;2004-04-07;70,32;84,80;93,51;83,45
1559;2004-04-08;64,46;78,30;83,05;69,79
1560;2004-04-09;77,40;77,99;87,16;75,91
1561;2004-04-10;94,66;95,62;95,65;95,15
1562;2004-04-11;90,84;93,38;94,78;93,09
1563;2004-04-12;86,74;86,53;84,69;85,90
1564;2004-04-13;78,63;83,07;78,40;78,26
1565;2004-04-14;97,24;85,91;92,57;95,87
1566;2004-04-15;93,43;91,15;92,15;90,58
1567;2004-04-16;87,82;90,48;91,62;89,76
1568;2004-04-17;71,79;74,85;69,38;70,64
1569;2004-04-18;69,23;76,52;74,82;70,81
1570;2004-04-19;62,12;62,95;63,40;63,17
1571;2004-04-20;62,82;73,76;75,37;68,44
1572;2004-04-21;62,45;65,13;71,26;64,40
1573;2004-04-22;96,34;89,66;90,72;90,84
1574;2004-04-23;91,93;95,50;93,62;92,99
1575;2004-04-24;82,54;82,90;81,71;82,96
1576;2004-04-25;82,18;84,35;84,48;83,10
1577;2004-04-26;81,50;89,34;86,58;83,28
1578;2004-04-27;74,37;78,15;76,67;75,92
1579;2004-04-28;73,49;76,30;78,71;75,25
1580;2004-04-29;74,59;74,74;76,76;75,06
1581;2004-04-30;60,46;61,55;61,97;61,89
1582;2004-05-01;59,51;69,50;66,22;62,64
1583;2004-05-02;78,47;79,60;84,13;80,57
1584;2004-05-03;74,97;84,56;78,95;75,87
1585;2004-05-04;84,04;80,53;77,51;81,79
1586;2004-05-05;83,43;82,88;81,09;82,42
1587;2004-05-06;85,06;85,45;87,06;86,18
1588;2004-05-07;80,24;84,16;83,73;80,35
1589;2004-05-08;72,51;79,55;78,58;75,70
1590;2004-05-09;82,19;85,45;85,65;82,27
1591;2004-05-10;86,00;85,01;87,63;87,46
1592;2004-05-11;88,04;90,24;91,53;91,31
1593;2004-05-12;84,27;81,12;90,07;89,19
1594;2004-05-13;68,73;89,24;79,88;76,08
1595;2004-05-14;73,31;78,61;78,17;76,41
1596;2004-05-15;73,84;80,42;74,68;75,67
1597;2004-05-16;78,61;83,99;83,78;79,39
1598;2004-05-17;69,93;79,91;76,88;75,43
1599;2004-05-18;71,74;73,91;76,03;73,99
1600;2004-05-19;69,58;76,43;75,64;70,09
1601;2004-05-20;69,11;72,63;73,33;69,02
1602;2004-05-21;80,98;82,78;83,15;82,64
1603;2004-05-22;87,17;94,20;90,62;87,97
1604;2004-05-23;93,28;92,07;93,39;92,21
1605;2004-05-24;93,94;92,36;90,01;91,56
1606;2004-05-25;90,79;85,17;89,62;88,81
1607;2004-05-26;83,40;82,17;83,86;83,81
1608;2004-05-27;77,08;78,05;80,96;79,39
1609;2004-05-28;79,87;83,63;83,03;81,00
1610;2004-05-29;86,05;87,81;87,59;85,72
1611;2004-05-30;89,99;90,21;90,88;89,48
1612;2004-05-31;89,55;89,18;89,94;90,39
1613;2004-06-01;87,99;89,83;88,75;89,66
1614;2004-06-02;86,46;87,17;86,78;87,64
1615;2004-06-03;89,28;90,31;90,76;90,45
1616;2004-06-04;83,86;87,82;86,37;83,94
1617;2004-06-05;88,26;85,64;88,19;89,50
1618;2004-06-06;61,98;61,40;61,77;60,36
1619;2004-06-07;59,81;67,07;65,40;61,98
1620;2004-06-08;66,87;70,35;69,83;68,79
1621;2004-06-09;81,68;86,03;83,73;80,05
1622;2004-06-10;63,58;73,08;66,86;65,33
1623;2004-06-11;73,19;70,39;70,17;71,80
1624;2004-06-12;65,26;67,20;67,22;66,45
1625;2004-06-13;50,05;58,12;55,55;51,50
1626;2004-06-14;56,14;57,01;57,33;55,41
1627;2004-06-15;62,05;69,08;68,43;64,01
1628;2004-06-16;73,44;76,49;78,15;75,39
1629;2004-06-17;67,01;72,84;68,71;68,61
1630;2004-06-18;60,96;64,90;65,07;62,51
1631;2004-06-19;94,54;94,76;93,37;94,09
1632;2004-06-20;86,37;93,40;91,08;90,07
1633;2004-06-21;69,34;72,52;70,61;73,76
1634;2004-06-22;80,11;81,89;77,62;76,69
1635;2004-06-23;81,23;81,23;77,99;77,97
1636;2004-06-24;68,76;73,19;70,82;70,93
1637;2004-06-25;90,94;84,12;88,47;91,47
1638;2004-06-26;89,07;92,15;91,74;89,72
1639;2004-06-27;82,66;85,67;84,41;83,07
1640;2004-06-28;86,28;88,25;88,20;87,53
1641;2004-06-29;86,19;86,43;85,06;85,47
1642;2004-06-30;74,76;74,72;73,12;77,06
1643;2004-07-01;;80,65;76,40;71,04
1644;2004-07-02;79,91;;;
1645;2004-07-03;47,84;48,69;49,72;48,17
1646;2004-07-04;53,37;64,10;57,51;53,59
1647;2004-07-05;61,40;64,89;64,75;64,20
1648;2004-07-06;64,42;65,97;68,21;64,13
1649;2004-07-07;42,76;47,78;44,09;41,93
1650;2004-07-08;51,28;51,41;50,39;50,79
1651;2004-07-09;60,84;56,50;56,50;61,16
1652;2004-07-10;56,05;64,60;60,01;55,74
1653;2004-07-11;53,26;58,49;59,43;54,50
1654;2004-07-12;55,39;54,69;54,51;53,99
1655;2004-07-13;74,59;72,75;73,03;73,51
1656;2004-07-14;51,98;68,12;60,97;51,23
1657;2004-07-15;55,30;61,04;61,92;56,62
1658;2004-07-16;66,36;66,67;66,81;68,46
1659;2004-07-17;70,70;71,09;70,94;71,16
