;fecha;prate_00;prate_06;prate_12;prate_18
1237;2003-05-22;1,14;1,32;0,56;0,73
1238;2003-05-23;0,00;0,00;0,00;0,00
1239;2003-05-24;0,00;0,00;0,00;0,00
1240;2003-05-25;0,00;0,00;0,00;0,00
1241;2003-05-26;0,00;0,00;0,00;0,00
1242;2003-05-27;0,00;0,00;0,00;0,00
1243;2003-05-28;0,00;0,00;0,00;0,00
1244;2003-05-29;0,00;0,00;0,00;0,00
1245;2003-05-30;0,00;0,00;0,09;0,00
1246;2003-05-31;0,00;0,00;0,02;0,00
1247;2003-06-01;0,00;0,00;0,00;0,00
1248;2003-06-02;0,32;0,32;2,74;2,57
1249;2003-06-03;0,00;0,00;0,06;0,00
1250;2003-06-04;0,00;0,00;0,00;0,00
1251;2003-06-05;0,00;0,00;0,00;0,00
1252;2003-06-06;0,00;0,00;0,02;0,02
1253;2003-06-07;0,00;0,00;0,13;0,00
1254;2003-06-08;0,00;0,00;0,00;0,00
1255;2003-06-09;0,00;0,00;0,00;0,00
1256;2003-06-10;0,02;0,00;0,00;0,00
1257;2003-06-11;0,04;0,28;1,06;0,19
1258;2003-06-12;0,00;0,00;0,00;0,00
1259;2003-06-13;0,00;0,00;0,00;0,00
1260;2003-06-14;0,00;0,00;0,00;0,00
1261;2003-06-15;2,16;2,12;1,90;1,81
1262;2003-06-16;1,30;0,95;1,34;0,35
1263;2003-06-17;0,00;0,00;0,00;0,00
1264;2003-06-18;0,00;0,00;0,00;0,00
1265;2003-06-19;0,02;0,02;0,00;0,00
1266;2003-06-20;0,63;0,54;0,56;0,56
1267;2003-06-21;0,93;1,62;0,78;1,02
1268;2003-06-22;0,00;0,00;0,48;0,00
1269;2003-06-23;1,08;1,68;1,19;1,23
1270;2003-06-24;0,02;0,04;0,15;0,02
1271;2003-06-25;0,00;0,00;0,00;0,00
1272;2003-06-26;2,92;2,94;2,89;3,18
1273;2003-06-27;1,45;2,89;1,08;1,71
1274;2003-06-28;4,67;5,27;3,02;3,87
1275;2003-06-29;0,02;0,11;0,02;0,02
1276;2003-06-30;1,38;1,06;0,43;1,12
1277;2003-07-01;2,85;2,72;3,28;3,13
1278;2003-07-02;0,00;0,00;0,58;0,11
1279;2003-07-03;0,00;0,00;0,11;0,09
1280;2003-07-04;;;1,02;2,01
1281;2003-07-05;18,60;12,42;;
1282;2003-07-06;0,02;0,00;0,00;0,00
1283;2003-07-07;0,00;0,00;0,00;0,00
1284;2003-07-08;0,00;0,02;0,00;0,02
1285;2003-07-09;2,07;1,02;5,72;1,92
1286;2003-07-10;0,00;0,00;0,00;0,00
1287;2003-07-11;0,00;0,00;0,00;0,00
1288;2003-07-12;0,00;0,00;0,00;0,00
1289;2003-07-13;0,00;0,00;0,00;0,00
1290;2003-07-14;0,00;0,00;0,00;0,00
1291;2003-07-15;0,26;0,84;0,22;0,13
1292;2003-07-16;0,00;0,00;0,00;0,00
1293;2003-07-17;0,00;0,00;0,00;0,00
1294;2003-07-18;0,00;0,00;0,00;0,00
1295;2003-07-19;0,00;0,00;0,00;0,00
1296;2003-07-20;0,00;0,00;0,00;0,00
1297;2003-07-21;0,00;0,00;0,00;0,00
1298;2003-07-22;0,00;0,00;0,00;0,00
1299;2003-07-23;0,00;0,00;0,00;0,00
1300;2003-07-24;0,00;0,00;0,00;0,00
1301;2003-07-25;0,00;0,00;0,00;0,00
1302;2003-07-26;0,00;0,00;0,00;0,00
1303;2003-07-27;9,63;13,50;6,13;3,95
1304;2003-07-28;34,24;33,98;33,96;41,77
1305;2003-07-29;23,13;17,26;4,82;12,77
1306;2003-07-30;0,00;0,00;0,00;0,00
1307;2003-07-31;0,00;0,00;0,00;0,00
1308;2003-08-01;0,00;0,00;0,00;0,00
1309;2003-08-02;6,16;6,39;0,93;3,28
1310;2003-08-03;0,00;0,00;0,00;0,00
1311;2003-08-04;1,47;1,19;0,15;0,24
1312;2003-08-05;1,14;1,38;0,91;1,08
1313;2003-08-06;3,52;2,44;1,36;1,97
1314;2003-08-07;2,96;4,13;1,92;1,81
1315;2003-08-08;0,00;0,00;0,00;0,00
1316;2003-08-09;0,02;0,09;0,11;0,00
1317;2003-08-10;0,00;0,00;0,00;0,00
1318;2003-08-11;0,00;0,00;0,00;0,00
1319;2003-08-12;0,00;0,00;0,00;0,00
1320;2003-08-13;0,00;0,00;0,00;0,00
1321;2003-08-14;0,00;0,00;0,00;0,02
1322;2003-08-15;0,43;0,56;0,15;0,28
1323;2003-08-16;0,00;0,00;0,00;0,00
1324;2003-08-17;0,00;0,00;0,00;0,00
1325;2003-08-18;0,00;0,00;0,00;0,00
1326;2003-08-19;0,00;0,00;0,00;0,00
1327;2003-08-20;0,00;0,00;0,00;0,00
1328;2003-08-21;0,00;0,00;0,00;0,00
1329;2003-08-22;0,00;0,00;0,00;0,00
1330;2003-08-23;0,00;0,00;0,00;0,00
1331;2003-08-24;0,00;0,00;0,00;0,00
1332;2003-08-25;0,02;0,13;0,19;0,00
1333;2003-08-26;0,00;0,00;0,00;0,00
1334;2003-08-27;0,22;0,32;2,85;0,95
1335;2003-08-28;0,11;0,06;0,00;0,11
1336;2003-08-29;0,00;0,00;0,00;0,00
1337;2003-08-30;0,02;0,06;0,09;0,00
1338;2003-08-31;0,00;0,00;0,00;0,00
1339;2003-09-01;0,00;0,00;0,00;0,00
1340;2003-09-02;0,00;0,00;0,00;0,00
1341;2003-09-03;0,00;0,00;0,00;0,00
1342;2003-09-04;0,00;0,00;0,00;0,00
1343;2003-09-05;1,56;7,02;0,17;2,68
1344;2003-09-06;0,00;0,00;0,00;0,02
1345;2003-09-07;10,67;13,61;18,45;10,80
1346;2003-09-08;2,03;2,29;1,19;3,61
1347;2003-09-09;0,00;0,00;0,00;0,00
1348;2003-09-10;0,00;0,00;0,00;0,00
1349;2003-09-11;0,00;0,00;0,00;0,00
1350;2003-09-12;0,00;0,00;0,00;0,00
1351;2003-09-13;0,00;0,00;0,09;0,02
1352;2003-09-14;0,00;0,00;0,00;0,00
1353;2003-09-15;0,02;0,00;0,00;0,00
1354;2003-09-16;0,00;0,00;0,00;0,00
1355;2003-09-17;0,00;0,00;0,00;0,00
1356;2003-09-18;0,00;0,00;0,00;0,00
1357;2003-09-19;0,00;0,00;0,00;0,00
1358;2003-09-20;3,52;1,45;12,77;9,03
1359;2003-09-21;0,00;0,00;0,00;0,00
1360;2003-09-22;0,00;0,00;0,00;0,00
1361;2003-09-23;0,00;0,00;0,00;0,00
1362;2003-09-24;0,00;0,00;0,02;0,02
1363;2003-09-25;0,00;0,00;0,00;0,00
1364;2003-09-26;0,00;0,00;0,00;0,00
1365;2003-09-27;0,00;0,00;0,00;0,00
1366;2003-09-28;8,16;12,20;9,22;7,13
1367;2003-09-29;0,00;0,00;0,00;0,00
1368;2003-09-30;0,00;0,00;0,00;0,00
1369;2003-10-01;0,00;0,00;0,00;0,00
1370;2003-10-02;0,00;0,00;0,00;0,00
1371;2003-10-03;0,00;0,00;0,00;0,00
1372;2003-10-04;0,00;0,00;0,00;1,10
1373;2003-10-05;0,06;0,60;0,00;0,00
1374;2003-10-06;0,00;0,02;0,28;0,02
1375;2003-10-07;0,00;0,00;0,00;0,00
1376;2003-10-08;10,74;9,12;6,98;4,49
1377;2003-10-09;24,99;21,21;24,30;18,17
1378;2003-10-10;0,00;0,00;0,00;0,00
1379;2003-10-11;0,00;0,00;0,00;0,00
1380;2003-10-12;0,00;0,00;0,00;0,00
1381;2003-10-13;0,00;0,00;0,00;0,00
1382;2003-10-14;0,00;0,00;0,00;0,00
1383;2003-10-15;0,00;0,00;0,00;0,00
1384;2003-10-16;0,00;0,00;0,00;0,00
1385;2003-10-17;0,00;0,00;0,15;0,02
1386;2003-10-18;0,00;0,00;0,04;0,00
1387;2003-10-19;2,51;4,97;5,34;0,82
1388;2003-10-20;0,00;0,00;0,00;0,00
1389;2003-10-21;0,00;0,00;0,00;0,00
1390;2003-10-22;0,00;0,00;0,00;0,00
1391;2003-10-23;0,00;0,00;0,00;0,00
1392;2003-10-24;0,00;0,00;0,00;0,00
1393;2003-10-25;1,19;0,95;5,72;2,12
1394;2003-10-26;11,08;6,57;0,00;2,81
1395;2003-10-27;0,17;0,45;14,17;6,05
1396;2003-10-28;0,00;0,00;0,00;0,00
1397;2003-10-29;0,00;0,00;0,00;0,00
1398;2003-10-30;0,00;0,00;0,00;0,00
1399;2003-10-31;11,30;9,68;25,94;6,44
1400;2003-11-01;0,00;0,00;0,02;0,00
1401;2003-11-02;0,00;0,00;0,00;0,00
1402;2003-11-03;0,00;0,00;0,00;0,00
1403;2003-11-04;0,00;0,00;0,00;0,00
1404;2003-11-05;0,00;0,00;0,00;0,00
1405;2003-11-06;0,00;0,00;0,00;0,00
1406;2003-11-07;0,00;0,00;0,00;0,00
1407;2003-11-08;0,00;0,00;0,00;0,30
1408;2003-11-09;4,69;4,86;4,41;3,24
1409;2003-11-10;0,06;0,02;3,67;2,12
1410;2003-11-11;0,00;0,00;5,03;0,26
1411;2003-11-12;3,63;6,39;5,12;5,92
1412;2003-11-13;2,70;6,59;2,55;5,18
1413;2003-11-14;0,00;0,00;0,00;0,00
1414;2003-11-15;0,00;0,00;0,00;0,00
1415;2003-11-16;0,02;0,00;0,00;0,00
1416;2003-11-17;7,06;0,30;1,92;9,91
1417;2003-11-18;18,01;17,71;16,80;27,67
1418;2003-11-19;1,17;1,12;0,19;0,19
1419;2003-11-20;0,00;0,00;0,02;0,00
1420;2003-11-21;0,00;0,00;0,00;0,00
1421;2003-11-22;0,00;0,00;0,00;0,00
1422;2003-11-23;0,00;0,00;0,00;0,00
1423;2003-11-24;0,56;0,50;5,94;2,74
1424;2003-11-25;0,00;0,00;0,00;0,00
1425;2003-11-26;0,00;0,00;0,00;0,00
1426;2003-11-27;0,00;0,00;2,01;2,25
1427;2003-11-28;0,00;0,00;1,56;0,00
1428;2003-11-29;0,06;0,00;3,33;0,43
1429;2003-11-30;0,06;0,00;0,97;0,24
1430;2003-12-01;0,73;0,00;0,84;0,95
1431;2003-12-02;0,00;0,02;0,00;0,00
1432;2003-12-03;3,78;3,18;2,55;5,14
1433;2003-12-04;1,53;0,65;0,26;0,00
1434;2003-12-05;9,66;10,32;21,97;8,36
1435;2003-12-06;0,00;0,00;0,00;0,00
1436;2003-12-07;1,04;0,00;0,00;0,30
1437;2003-12-08;12,40;15,92;13,85;11,60
1438;2003-12-09;6,87;7,58;1,23;7,00
1439;2003-12-10;0,00;0,00;0,00;0,00
1440;2003-12-11;2,05;0,73;0,02;0,54
1441;2003-12-12;0,00;0,00;0,00;0,02
1442;2003-12-13;0,00;0,00;0,00;0,00
1443;2003-12-14;0,00;0,00;0,00;0,00
1444;2003-12-15;5,27;7,88;8,55;1,04
1445;2003-12-16;0,02;0,04;1,08;0,00
1446;2003-12-17;0,00;0,00;0,00;0,00
1447;2003-12-18;0,00;0,00;0,00;0,00
1448;2003-12-19;0,00;0,00;0,00;0,00
1449;2003-12-20;0,00;0,00;0,00;0,00
1450;2003-12-21;0,00;4,13;3,56;3,07
1451;2003-12-22;5,03;12,27;9,68;7,30
1452;2003-12-23;0,00;0,00;0,00;0,00
1453;2003-12-24;0,00;0,00;0,00;0,00
1454;2003-12-25;0,00;0,00;0,00;0,00
1455;2003-12-26;0,00;0,00;1,04;0,00
1456;2003-12-27;4,84;18,23;0,91;5,88
1457;2003-12-28;27,43;44,84;19,70;13,61
1458;2003-12-29;0,00;0,00;0,00;0,00
1459;2003-12-30;0,00;0,00;0,00;0,00
1460;2003-12-31;0,00;0,00;0,00;0,00
1461;2004-01-01;0,00;0,00;0,00;0,00
1462;2004-01-02;0,00;0,00;0,00;0,00
1463;2004-01-03;0,00;0,00;0,00;0,00
1464;2004-01-04;0,00;0,00;0,00;0,13
1465;2004-01-05;0,00;0,00;0,00;0,00
1466;2004-01-06;0,00;0,00;0,00;0,00
1467;2004-01-07;0,00;0,00;0,00;0,00
1468;2004-01-08;0,00;0,00;0,02;0,00
1469;2004-01-09;0,00;0,00;0,00;0,00
1470;2004-01-10;0,00;0,00;0,00;0,00
1471;2004-01-11;5,83;10,82;41,71;10,93
1472;2004-01-12;0,00;0,00;0,00;0,00
1473;2004-01-13;0,00;0,00;0,00;0,00
1474;2004-01-14;0,00;0,00;0,00;0,00
1475;2004-01-15;0,00;0,00;0,06;0,00
1476;2004-01-16;0,00;0,00;0,00;0,00
1477;2004-01-17;0,00;0,00;0,00;0,00
1478;2004-01-18;0,00;0,00;0,00;0,00
1479;2004-01-19;0,00;0,00;0,00;0,00
1480;2004-01-20;0,30;0,06;4,28;0,76
1481;2004-01-21;0,00;0,00;0,91;0,00
1482;2004-01-22;1,36;0,00;3,39;0,28
1483;2004-01-23;0,00;0,00;0,00;0,00
1484;2004-01-24;0,00;0,00;0,00;0,00
1485;2004-01-25;0,00;0,00;0,00;0,00
1486;2004-01-26;0,00;0,00;0,00;0,00
1487;2004-01-27;0,00;0,00;0,00;0,00
1488;2004-01-28;0,00;0,00;0,00;0,00
1489;2004-01-29;0,00;0,00;0,00;0,00
1490;2004-01-30;0,00;0,00;0,00;0,00
1491;2004-01-31;0,06;0,15;0,00;0,00
1492;2004-02-01;35,66;18,68;53,89;30,76
1493;2004-02-02;0,37;0,63;0,35;0,54
1494;2004-02-03;0,11;1,02;0,04;0,04
1495;2004-02-04;1,81;1,47;4,32;1,30
1496;2004-02-05;0,00;0,00;0,02;0,00
1497;2004-02-06;0,00;0,00;0,00;0,00
1498;2004-02-07;0,00;0,00;0,00;0,00
1499;2004-02-08;0,00;0,00;0,00;0,00
1500;2004-02-09;0,00;0,00;0,00;0,00
1501;2004-02-10;0,00;0,00;0,00;0,11
1502;2004-02-11;0,00;0,00;0,00;0,00
1503;2004-02-12;0,00;0,00;0,00;0,00
1504;2004-02-13;6,91;23,91;2,01;1,60
1505;2004-02-14;2,72;7,24;5,23;4,73
1506;2004-02-15;0,00;0,00;0,00;0,00
1507;2004-02-16;0,00;0,00;0,00;0,00
1508;2004-02-17;0,00;0,00;1,86;0,63
1509;2004-02-18;0,00;0,00;0,00;0,00
1510;2004-02-19;0,00;0,00;0,00;0,00
1511;2004-02-20;0,00;0,00;0,00;0,00
1512;2004-02-21;0,00;0,00;0,00;0,00
1513;2004-02-22;0,00;0,00;0,00;0,00
1514;2004-02-23;0,00;0,00;0,00;0,00
1515;2004-02-24;0,00;0,00;0,00;0,00
1516;2004-02-25;0,00;0,00;0,00;0,00
1517;2004-02-26;0,00;0,00;0,00;0,00
1518;2004-02-27;0,00;0,00;0,00;0,00
1519;2004-02-28;0,00;0,00;0,00;0,00
1520;2004-02-29;0,00;0,00;0,00;0,00
1521;2004-03-01;0,00;0,00;0,00;0,00
1522;2004-03-02;1,92;1,86;4,41;3,95
1523;2004-03-03;21,79;14,99;3,69;11,92
1524;2004-03-04;0,00;0,00;0,00;0,00
1525;2004-03-05;0,00;0,00;0,00;0,00
1526;2004-03-06;0,00;0,00;0,00;0,00
1527;2004-03-07;20,24;20,33;11,90;10,22
1528;2004-03-08;0,06;0,09;0,65;0,48
1529;2004-03-09;0,00;0,00;0,00;0,00
1530;2004-03-10;0,00;0,00;0,00;0,00
1531;2004-03-11;0,00;0,00;0,00;0,00
1532;2004-03-12;0,00;0,00;0,00;0,00
1533;2004-03-13;0,00;0,30;1,86;0,24
1534;2004-03-14;0,00;0,00;0,84;0,58
1535;2004-03-15;0,00;0,00;0,00;0,00
1536;2004-03-16;0,00;0,00;0,02;0,00
1537;2004-03-17;0,00;0,00;0,00;0,00
1538;2004-03-18;4,30;4,45;3,54;2,29
1539;2004-03-19;0,17;3,59;7,69;6,80
1540;2004-03-20;0,02;0,02;0,15;0,22
1541;2004-03-21;0,00;0,00;0,00;0,00
1542;2004-03-22;0,00;0,00;0,00;0,00
1543;2004-03-23;0,00;0,00;0,00;0,00
1544;2004-03-24;0,00;0,00;0,00;0,00
1545;2004-03-25;0,00;0,00;0,00;0,00
1546;2004-03-26;0,00;0,00;0,00;0,00
1547;2004-03-27;0,00;0,00;0,00;0,00
1548;2004-03-28;0,00;0,00;0,00;0,00
1549;2004-03-29;0,00;0,00;0,00;0,00
1550;2004-03-30;0,00;0,00;0,00;0,00
1551;2004-03-31;0,00;0,00;0,00;0,00
1552;2004-04-01;14,49;15,72;13,59;17,65
1553;2004-04-02;0,00;0,02;0,02;0,02
1554;2004-04-03;0,00;0,00;0,00;0,00
1555;2004-04-04;0,19;0,32;0,52;1,17
1556;2004-04-05;0,00;0,02;1,12;0,30
1557;2004-04-06;1,38;1,30;0,00;0,00
1558;2004-04-07;9,72;11,04;5,59;7,24
1559;2004-04-08;0,00;0,09;4,80;0,30
1560;2004-04-09;2,53;1,56;7,32;4,71
1561;2004-04-10;0,89;2,72;20,61;3,93
1562;2004-04-11;29,05;14,34;26,52;32,01
1563;2004-04-12;0,39;0,22;0,54;0,32
1564;2004-04-13;0,11;0,09;0,06;0,09
1565;2004-04-14;3,78;11,71;1,25;1,64
1566;2004-04-15;46,07;37,80;20,84;35,34
1567;2004-04-16;9,29;2,18;3,35;1,06
1568;2004-04-17;0,67;1,40;3,50;0,60
1569;2004-04-18;0,00;0,00;0,00;0,00
1570;2004-04-19;0,00;0,00;0,00;0,04
1571;2004-04-20;0,00;0,00;0,00;0,00
1572;2004-04-21;0,00;0,00;0,00;0,00
1573;2004-04-22;3,39;5,77;2,59;3,05
1574;2004-04-23;4,43;10,71;2,05;1,04
1575;2004-04-24;1,30;1,12;2,03;1,10
1576;2004-04-25;0,00;0,02;0,00;0,00
1577;2004-04-26;0,00;0,00;0,00;0,00
1578;2004-04-27;0,00;0,00;0,00;0,00
1579;2004-04-28;0,00;0,00;0,00;0,00
1580;2004-04-29;0,09;0,37;0,04;0,02
1581;2004-04-30;0,91;0,43;0,37;0,52
1582;2004-05-01;0,00;0,00;0,00;0,00
1583;2004-05-02;0,00;0,00;0,00;0,00
1584;2004-05-03;2,55;2,61;2,03;6,09
1585;2004-05-04;1,21;1,04;4,15;0,93
1586;2004-05-05;1,04;1,27;0,04;0,41
1587;2004-05-06;0,04;0,06;0,00;0,02
1588;2004-05-07;0,00;0,00;0,13;0,04
1589;2004-05-08;0,00;0,00;0,00;0,00
1590;2004-05-09;0,00;0,00;0,00;0,00
1591;2004-05-10;0,00;0,00;0,00;0,00
1592;2004-05-11;0,02;0,02;0,56;0,19
1593;2004-05-12;2,40;1,90;5,12;2,53
1594;2004-05-13;14,93;19,46;18,77;10,22
1595;2004-05-14;0,17;0,17;1,53;0,48
1596;2004-05-15;0,00;0,00;0,00;0,00
1597;2004-05-16;0,00;0,00;0,00;0,00
1598;2004-05-17;0,00;0,00;0,00;0,00
1599;2004-05-18;0,00;0,00;0,00;0,00
1600;2004-05-19;0,00;0,00;0,00;0,00
1601;2004-05-20;0,00;0,00;0,00;0,00
1602;2004-05-21;0,00;0,00;0,00;0,00
1603;2004-05-22;1,56;3,67;2,25;1,27
1604;2004-05-23;6,72;7,04;20,91;10,20
1605;2004-05-24;51,43;59,01;52,79;47,00
1606;2004-05-25;17,41;13,82;12,29;12,42
1607;2004-05-26;2,29;2,53;6,85;1,97
1608;2004-05-27;0,00;0,00;0,00;0,00
1609;2004-05-28;0,00;0,00;0,00;0,00
1610;2004-05-29;0,00;0,00;0,00;0,00
1611;2004-05-30;0,00;0,00;0,00;0,00
1612;2004-05-31;0,00;0,00;0,00;0,00
1613;2004-06-01;0,11;0,02;0,19;0,17
1614;2004-06-02;0,00;0,00;0,00;0,00
1615;2004-06-03;0,00;0,00;0,00;0,00
1616;2004-06-04;0,02;0,02;0,04;0,09
1617;2004-06-05;0,13;0,24;0,28;0,17
1618;2004-06-06;3,61;1,51;1,49;3,33
1619;2004-06-07;0,00;0,00;0,00;0,00
1620;2004-06-08;0,00;0,00;0,00;0,00
1621;2004-06-09;0,00;0,00;0,00;0,00
1622;2004-06-10;0,00;0,15;0,04;0,00
1623;2004-06-11;0,02;0,09;0,19;0,22
1624;2004-06-12;0,00;0,00;0,06;0,02
1625;2004-06-13;0,00;0,00;0,00;0,00
1626;2004-06-14;0,00;0,00;0,00;0,00
1627;2004-06-15;0,00;0,00;0,00;0,00
1628;2004-06-16;0,00;0,00;0,00;0,00
1629;2004-06-17;0,00;0,00;0,00;0,19
1630;2004-06-18;0,00;0,00;0,00;0,00
1631;2004-06-19;0,02;0,02;0,00;0,00
1632;2004-06-20;4,10;4,38;3,69;3,78
1633;2004-06-21;19,87;24,62;15,21;20,74
1634;2004-06-22;0,00;0,00;0,00;0,00
1635;2004-06-23;0,50;1,34;0,48;0,30
1636;2004-06-24;0,00;0,00;0,00;0,00
1637;2004-06-25;0,00;0,00;0,00;0,00
1638;2004-06-26;3,30;2,03;1,45;3,35
1639;2004-06-27;0,00;0,02;0,02;0,00
1640;2004-06-28;0,00;0,00;0,00;0,00
1641;2004-06-29;0,48;0,60;0,60;0,56
1642;2004-06-30;0,43;1,99;1,06;0,95
1643;2004-07-01;0,00;0,00;0,11;0,00
1644;2004-07-02;;;0,00;0,00
1645;2004-07-03;0,11;0,15;;
1646;2004-07-04;0,00;0,00;0,00;0,00
1647;2004-07-05;0,00;0,00;0,00;0,00
1648;2004-07-06;0,00;0,00;0,00;0,00
1649;2004-07-07;0,00;0,00;0,00;0,00
1650;2004-07-08;0,00;0,00;0,00;0,00
1651;2004-07-09;0,00;0,00;0,00;0,00
1652;2004-07-10;2,05;3,02;1,68;3,30
1653;2004-07-11;0,00;0,00;0,00;0,00
1654;2004-07-12;0,00;0,00;0,00;0,00
1655;2004-07-13;0,00;0,00;0,00;0,00
1656;2004-07-14;0,00;0,00;0,00;0,00
1657;2004-07-15;0,00;0,00;0,02;0,00
1658;2004-07-16;0,00;0,00;0,00;0,00
1659;2004-07-17;0,00;0,00;0,00;0,00
1660;2004-07-18;0,00;0,00;0,00;0,00
1661;2004-07-19;0,00;0,00;0,00;0,00
1662;2004-07-20;0,04;0,11;0,09;0,15
1663;2004-07-21;1,53;1,99;2,27;2,05
1664;2004-07-22;33,11;37,48;29,27;29,12
1665;2004-07-23;4,49;9,57;2,03;2,14
1666;2004-07-24;9,74;9,31;7,17;6,03
1667;2004-07-25;1,45;1,21;0,99;0,91
1668;2004-07-26;2,46;3,15;0,78;1,40
1669;2004-07-27;0,13;2,72;0,15;0,11
1670;2004-07-28;13,37;12,44;12,87;13,82
1671;2004-07-29;10,43;8,73;4,75;12,44
1672;2004-07-30;0,00;0,00;0,00;0,00
1673;2004-07-31;0,00;0,00;0,00;0,00
1674;2004-08-01;0,00;0,00;0,00;0,00
1675;2004-08-02;0,00;0,00;0,00;0,00
1676;2004-08-03;0,13;0,28;0,63;0,50
1677;2004-08-04;0,65;0,32;0,54;1,51
1678;2004-08-05;14,56;7,82;10,99;8,60
1679;2004-08-06;7,50;8,12;1,08;3,74
1680;2004-08-07;0,26;0,39;0,15;0,45
1681;2004-08-08;0,02;0,00;0,09;0,11
1682;2004-08-09;0,00;0,00;0,00;0,00
1683;2004-08-10;0,00;0,00;0,00;0,00
1684;2004-08-11;0,00;0,00;0,00;0,00
1685;2004-08-12;0,00;0,00;0,00;0,00
1686;2004-08-13;0,00;0,00;0,00;0,00
1687;2004-08-14;0,00;0,00;0,00;0,00
1688;2004-08-15;0,00;0,00;0,00;0,00
1689;2004-08-16;0,60;0,60;12,51;1,94
1690;2004-08-17;15,88;15,03;17,67;16,18
1691;2004-08-18;5,03;3,33;3,35;3,20
1692;2004-08-19;1,38;1,64;0,89;1,23
1693;2004-08-20;1,36;2,87;0,13;0,13
1694;2004-08-21;2,12;3,33;1,79;1,88
1695;2004-08-22;0,06;0,24;0,02;0,06
1696;2004-08-23;0,00;0,00;0,00;0,00
1697;2004-08-24;0,00;0,00;0,00;0,00
1698;2004-08-25;0,00;0,00;0,00;0,00
1699;2004-08-26;0,00;0,00;0,00;0,00
1700;2004-08-27;0,00;0,00;0,00;0,00
1701;2004-08-28;0,00;0,00;0,02;0,24
1702;2004-08-29;0,00;0,00;0,00;0,02
1703;2004-08-30;0,00;0,00;0,00;0,00
1704;2004-08-31;0,00;0,00;0,00;0,00
1705;2004-09-01;0,00;0,17;0,00;0,00
1706;2004-09-02;0,80;2,66;1,53;1,23
1707;2004-09-03;0,00;0,00;0,00;0,00
1708;2004-09-04;0,00;0,00;0,00;0,00
1709;2004-09-05;3,43;4,82;5,92;5,25
1710;2004-09-06;0,00;0,00;0,00;0,00
1711;2004-09-07;0,00;0,00;0,15;0,00
1712;2004-09-08;0,00;0,00;0,00;0,11
1713;2004-09-09;0,00;0,00;0,00;0,00
1714;2004-09-10;0,00;0,00;0,00;0,00
1715;2004-09-11;0,00;0,00;0,00;0,00
1716;2004-09-12;0,00;0,00;0,00;0,00
1717;2004-09-13;0,00;0,00;0,00;0,00
1718;2004-09-14;0,00;0,00;0,00;0,00
1719;2004-09-15;0,00;0,02;0,13;0,02
1720;2004-09-16;0,00;0,00;0,00;0,00
1721;2004-09-17;0,00;0,00;0,00;0,00
1722;2004-09-18;0,00;0,00;0,00;0,00
1723;2004-09-19;0,00;0,00;0,00;0,00
1724;2004-09-20;0,00;0,00;0,84;0,00
1725;2004-09-21;0,00;0,00;0,00;0,00
1726;2004-09-22;0,00;0,00;0,00;0,00
1727;2004-09-23;0,00;0,00;0,00;0,00
1728;2004-09-24;0,00;0,00;0,00;0,00
1729;2004-09-25;0,00;0,00;0,00;0,00
1730;2004-09-26;0,00;0,00;0,00;0,00
1731;2004-09-27;0,00;0,00;0,00;0,00
1732;2004-09-28;0,00;0,00;0,00;0,00
1733;2004-09-29;0,00;0,00;0,00;0,00
1734;2004-09-30;0,00;0,00;0,00;0,00
1735;2004-10-01;0,26;0,15;0,00;0,09
1736;2004-10-02;0,00;0,00;0,00;0,00
1737;2004-10-03;0,00;0,00;0,02;0,00
1738;2004-10-04;0,00;0,02;0,00;0,02
1739;2004-10-05;1,86;3,72;0,00;0,02
1740;2004-10-06;0,00;0,02;0,02;0,00
1741;2004-10-07;1,53;1,60;3,26;3,95
1742;2004-10-08;0,00;0,00;0,00;0,00
1743;2004-10-09;14,99;20,61;19,44;24,69
1744;2004-10-10;0,17;0,24;0,04;0,06
1745;2004-10-11;0,99;0,60;0,19;0,13
1746;2004-10-12;2,57;9,72;3,93;3,87
1747;2004-10-13;12,70;10,78;27,82;16,96
1748;2004-10-14;0,63;1,12;0,30;0,65
1749;2004-10-15;0,00;0,00;0,00;0,00
1750;2004-10-16;0,00;0,00;0,00;0,00
1751;2004-10-17;1,04;1,56;0,00;0,19
1752;2004-10-18;1,53;0,06;0,26;0,28
1753;2004-10-19;0,02;0,02;0,65;0,28
1754;2004-10-20;0,00;0,00;0,00;0,00
1755;2004-10-21;0,00;0,00;0,00;0,00
1756;2004-10-22;0,00;0,00;0,00;0,00
1757;2004-10-23;9,83;7,88;8,47;9,18
1758;2004-10-24;10,35;9,01;5,57;3,20
1759;2004-10-25;0,00;0,00;0,00;0,00
1760;2004-10-26;1,27;0,73;0,86;0,02
1761;2004-10-27;0,30;0,82;1,56;2,10
1762;2004-10-28;0,00;0,00;0,00;0,00
1763;2004-10-29;0,00;0,00;0,00;0,00
1764;2004-10-30;0,02;1,19;0,00;0,00
1765;2004-10-31;0,00;0,00;0,00;0,00
1766;2004-11-01;0,00;0,00;0,00;0,00
1767;2004-11-02;0,00;0,00;0,00;0,00
1768;2004-11-03;0,69;3,33;1,94;5,31
1769;2004-11-04;1,32;0,17;0,35;1,04
1770;2004-11-05;6,61;4,92;4,97;5,94
1771;2004-11-06;0,00;0,00;0,00;0,00
1772;2004-11-07;0,00;0,00;0,00;0,00
1773;2004-11-08;0,00;0,00;0,00;0,00
1774;2004-11-09;0,00;0,00;0,00;0,00
